MECHANICS,COLLECTIBLE,SET,NAME,FACTION,TEXT,ARTIST,RARITY,ATTACK,COST,HEALTH,FLAVOR,TYPE,ID,PLAYERCLASS,ELITE,RACE,INPLAYTEXT,DURABILITY
,True,Classic,Nutrizione,Neutral,<b>Scegli:</b> fornisce 2 Cristalli di Mana <b>o</b> pesca 3 carte.,Terese Nielsen,Rare,,5,,I Druidi traggono nutrimento da molte cose: il potere della natura il canto degli usignoli le torte al cioccolato...,Spell,EX1_164,Druid,,,,
Secret,True,Classic,Occhio per Occhio,Neutral,<b>Segreto:</b> quando il tuo eroe subisce danni infligge gli stessi danni all'eroe nemico.,James Ryman,Common,,1,,Ogni tanto fare giustizia significa assestare un pugno ben chiuso su una morbida guancia.,Spell,EX1_132,Paladin,,,,
,,Classic,Ombra del Nulla,,Giochi Mentali non ha funzionato! L'avversario non ha servitori!,,Epic,0,0,1,,Minion,EX1_345t,Priest,,,,
,,Classic,Ombre di M'uru,,Attacco e Salute aumentati in seguito al consumo degli Scudi Divini.,,Common,,,,,Enchantment,EX1_590e,,,,,
AffectedBySpellPower,True,Classic,Ombrofuoco,Neutral,Distrugge un tuo servitore e infligge danni pari al suo Attacco a tutti i servitori nemici.,Dave Kendall,Rare,,4,,Prendete un forte servitore aggiungete un pizzico di Ombrofuoco e mescolate bene. Et voilà la distruzione è servita!,Spell,EX1_303,Warlock,,,,
Battlecry,True,Classic,Onyxia,Neutral,<b>Grido di Battaglia:</b> evoca Draghetti 1/1 fino a riempire il tuo lato del campo di battaglia.,Dany Orizio,Legendary,8,9,8,Onyxia ha manipolato a lungo la Corte di Roccavento spacciandosi per Dama Katrana Prestor. Indubbiamente è riuscita a nascondere bene le scaglie e le ali giganti.,Minion,EX1_562,,True,Dragon,,
,,Classic,Ora del Crepuscolo,,Salute aumentata.,,,,,,,Enchantment,EX1_043e,,,,,
Battlecry,True,Classic,Oracolo Lucefredda,Neutral,<b>Grido di Battaglia:</b> ogni giocatore pesca 2 carte.,Steve Prescott,Rare,2,3,2,Possono vedere nel futuro. Nel futuro entrambi i giocatori pescheranno due carte. Incredibile!,Minion,EX1_050,,,Murloc,,
,,Classic,Ordine di Pelleverde,,+1/+1.,,,,,,,Enchantment,NEW1_024o,,,,,
Battlecry,True,Classic,Pacificatore Aldor,Neutral,<b>Grido di Battaglia:</b> l'Attacco di un servitore nemico diventa pari a 1.,Dany Orizio,Rare,3,3,3,Gli Aldor odiano due cose: i Veggenti e lo smooth jazz.,Minion,EX1_382,Paladin,,,,
,,Classic,Pacificazione,,Attacco pari a 1.,,,,,,,Enchantment,EX1_382e,Paladin,,,,
,,Classic,Pancia Piena,,+2/+2. Pieno di Murloc.,,,,,,,Enchantment,NEW1_017e,,,,,
,,Classic,Pantera,,,,Common,3,2,2,,Minion,EX1_160t,Druid,,Beast,,
Stealth,True,Classic,Pantera della Giungla,Horde,<b>Furtività</b>,Jaemin Kim,Common,4,3,2,Rovotorto è un posto bellissimo da visitare ma viverci è tutta un'altra cosa.,Minion,EX1_017,,,Beast,,
,True,Classic,Passo nell'Ombra,Neutral,Fa tornare un tuo servitore nella tua mano. Il suo costo si riduce di (2) Mana.,Graven Tung,Common,,0,,I corpi di ballo composti da Ladri spesso finiscono gli spettacoli con un Passo nell'Ombra. La folla lo adora.,Spell,EX1_144,Rogue,,,,
,,Classic,Patto di Sangue,,Salute aumentata.,,,,,,,Enchantment,CS2_059o,Warlock,,,,
,,Classic,Penitenza,,Salute ridotta a 1.,,,,,,,Enchantment,EX1_379e,Paladin,,,,
Secret,True,Classic,Penitenza,Neutral,<b>Segreto:</b> quando l'avversario gioca un servitore riduce la sua Salute a 1.,Gonzalo Ordonez,Common,,1,,La penitenza spesso è più pesante della morte. Curioso.,Spell,EX1_379,Paladin,,,,
,True,Classic,Percepisci Demoni,Neutral,Pesca 2 Demoni casuali dal tuo mazzo.,Raven Mimura,Common,,3,,Generalmente i demoni sono abbastanza evidenti da non aver bisogno di una magia per percepirli...,Spell,EX1_317,Warlock,,,,
,,Classic,Perfezionata,,+1 Attacco e +1 Integrità.,,,,,,,Enchantment,EX1_409e,Warrior,,,,
,,Classic,Perfezionato,,Integrità aumentata.,,,,,,,Enchantment,EX1_536e,Hunter,,,,
,,Classic,Pioggia di Stelle,,Infligge $5 danni a un servitore.,,,,,,,Spell,NEW1_007b,Druid,,,,
,,Classic,Pioggia di Stelle,,Infligge $2 danni a tutti i servitori nemici.,,,,,,,Spell,NEW1_007a,Druid,,,,
,True,Classic,Pioggia di Stelle,,<b>Scegli:</b> infligge $5 danni a un servitore <b>o</b> $2 danni a tutti i servitori nemici.,Richard Wright,Rare,,5,,Il cielo sta cadendo? Sì sta proprio cadendo.,Spell,NEW1_007,Druid,,,,
,True,Classic,Piromante Selvaggio,,Dopo che hai lanciato una Magia infligge 1 danno a TUTTI i servitori.,Alex Horley Orlandelli,Rare,3,2,2,FUOCO E FIAMME! FUOCO E FIAMME! FUOCO E FIAMME!,Minion,NEW1_020,,,,,
,True,Classic,Pirosfera,Neutral,Infligge $10 danni.,Luca Zontini,Epic,,10,,Prenditi il tempo per una malefica risata quando giochi questa carta.,Spell,EX1_279,Mage,,,,
Aura,True,Classic,Portale d'Evocazione,Neutral,I tuoi servitori costano (2) Mana in meno ma non meno di (1) Mana.,Tyler Walpole,Common,0,4,4,Restate in linea durante l'evocazione o potreste perdere la priorità acquisita!,Minion,EX1_315,Warlock,,,,
Taunt,True,Classic,Portascudi,Neutral,<b>Provocazione</b>,Carl Critchlow,Common,0,1,4,Avete visto quanto sono grandi gli scudi in questo gioco?? Non è un lavoro semplice.,Minion,EX1_405,,,,,
,True,Classic,Potenziamento,Neutral,Se possiedi un'arma le fornisce +1/+1. Altrimenti equipaggia un'arma 1/3.,Matt Cavotta,Rare,,1,,Vale di certo almeno 50 DKP.,Spell,EX1_409,Warrior,,,,
OneTurnEffect,,Classic,Potere del Kirin Tor,,Il tuo prossimo Segreto costa (0) Mana.,,,,,,,Enchantment,EX1_612o,Mage,,,,
,True,Classic,Potere della Natura,Neutral,<b>Scegli:</b> +1/+1 ai tuoi servitori <b>o</b> evoca una Pantera 3/2.,Steve Tappin,Common,,2,,Non guardare mai una pantera negli occhi. O era "Guarda sempre una pantera negli occhi"? Be' una delle due!,Spell,EX1_160,Druid,,,,
,,Classic,Potere Puro!,,Statistiche aumentate.,,,,,,,Enchantment,EX1_274e,Mage,,,,
,True,Classic,Potere Travolgente,Neutral,+4/+4 a un tuo servitore fino alla fine del turno. Poi muore in modo orribile.,Tom Baxa,Common,,1,,Non è possibile descrivere quanto sia atroce questa morte. È terribilmente crudele! Forse anche peggio. Non dovresti farlo.,Spell,EX1_316,Warlock,,,,
,,Classic,Potere Travolgente,Neutral,+4/+4 però morirà in modo orribile alla fine del turno.,,,,,,,Enchantment,EX1_316e,Warlock,,,,
,True,Classic,Pozzo di Luce,Neutral,All'inizio del tuo turno rigenera 3 Salute a un tuo personaggio danneggiato.,Blizzard Entertainment,Rare,0,2,5,Non è chiaro se la gente ignori il Pozzo di Luce o se sia semplicemente invisibile.,Minion,EX1_341,Priest,,,,
OneTurnEffect,,Classic,Preparazione,,La prossima Magia che lanci in questo turno costa (3) Mana in meno.,,,,,,,Enchantment,EX1_145o,Rogue,,,,
,True,Classic,Preparazione,Neutral,La prossima Magia che lanci in questo turno costa (3) Mana in meno.,Clint Langley,Epic,,0,,"Siate pronti." - Un motto dei Ladri,Spell,EX1_145,Rogue,,,,
Aura,True,Classic,Presenza di Mana,Neutral,TUTTI i servitori costano (1) Mana in più.,Luca Zontini,Rare,2,2,2,Escono di notte per mangiare i Cristalli di Mana avanzati... "Mmmmmm!".,Minion,EX1_616,,,,,
,True,Classic,Profeta Velen,Neutral,Raddoppia i danni e le cure delle tue Magie e del Potere Eroe.,Wei Wang,Legendary,7,7,7,È stato esiliato dalla sua patria e tutti i suoi fratelli sono diventati crudeli. A parte questo non ha molto di cui lamentarsi.,Minion,EX1_350,Priest,True,,,
,True,Classic,Prole della Luce,Neutral,L'Attacco di questo servitore è sempre pari alla sua Salute.,Daarken,Common,0,4,5,È bella la vita della Prole della Luce fin quando le bollette le pagano i genitori.,Minion,EX1_335,Priest,,,,
Battlecry,True,Classic,Protettore d'Argento,Neutral,<b>Grido di Battaglia:</b> fornisce <b>Scudo Divino</b> a un altro tuo servitore.,Doug Alexander,Common,2,2,2,"Potrai anche schivare le palle di fuoco ma con questo scudo non ne avrai bisogno.",Minion,EX1_362,Paladin,,,,
Battlecry,True,Classic,Protettore del Tempio,,<b>Grido di Battaglia:</b> +3 Salute a un altro tuo servitore.,Daren Bader,Common,6,6,6,Sbarca il lunario i giovedì sera lavorando come buttafuori alla Taverna del Porco Urlante.,Minion,EX1_623,Priest,,,,
,True,Classic,Rabbia Interiore,Neutral,Infligge $1 |4(dannodanni) a un servitore ma gli fornisce +2 Attacco.,Slawomir Maniak,Common,,0,,Sorridono solo all'esterno.,Spell,EX1_607,Warrior,,,,
,,Classic,Rabbia Interiore,,+2 Attacco.,,,,,,,Enchantment,EX1_607e,Warrior,,,,
,True,Classic,Ragnaros,Neutral,Non può attaccare. Alla fine del tuo turno infligge 8 danni a un nemico casuale.,Greg Staples,Legendary,8,8,8,Ragnaros venne evocato dai Nani Ferroscuro che furono immediatamente schiavizzati dal Signore del Fuoco. Evocare Ragnaros spesso non funziona come vorresti.,Minion,EX1_298,,True,,,
,True,Classic,Ramingo Cho,Neutral,Quando un giocatore lancia una Magia l'avversario ottiene in mano una copia della carta.,Mark Zug,Legendary,0,2,4,Il Ramingo della Sapienza Cho conserva e condivide storie da tutta Pandaria ma le sue preferite sono quelle di Papà Castoro.,Minion,EX1_100,,True,,,
,,Classic,Rassicurato,,Salute aumentata.,,,,,,,Enchantment,NEW1_025e,,,,,
Deathrattle,True,Classic,Razziatore di Bottini,Neutral,<b>Rantolo di Morte:</b> pesca una carta.,Jim Nelson,Common,2,2,1,Sceglie sempre "necessità".,Minion,EX1_096,,,,,
Charge,True,Classic,Re Krush,Neutral,<b>Carica</b>,Alex Horley Orlandelli,Legendary,8,9,8,La miglior difesa contro Re Krush è mettere qualcuno che non ti piace tra te e lui.,Minion,EX1_543,Hunter,True,Beast,,
Battlecry,True,Classic,Re Mukla,,<b>Grido di Battaglia:</b> fornisce 2 Banane all'avversario.,Sunny Gho,Legendary,5,3,5,Signore e signori ecco a voi Mukla l'ottava meraviglia del mondo.,Minion,EX1_014,,True,Beast,,
Secret,True,Classic,Redenzione,Neutral,<b>Segreto:</b> quando un tuo servitore muore ritorna in vita con 1 Salute.,Ittoku,Common,,1,,Ti rimette in piedi... non per forza in forma!,Spell,EX1_136,Paladin,,,,
,,Classic,Rimettere in Riga,,+2 Attacco.,,,,,,,Enchantment,EX1_603e,Warrior,,,,
,True,Classic,Rissa,Neutral,Distrugge TUTTI i servitori tranne uno scelto casualmente.,Wayne Reynolds,Epic,,5,,Conosci la prima regola del Circolo dei Combattenti?,Spell,EX1_407,Warrior,,,,
,True,Classic,Risucchio d'Anima,Neutral,Distrugge un servitore. Rigenera #3 Salute al tuo eroe.,Tyler Walpole,Rare,,6,,Probabilmente dovresti evitare di risucchiare la tua stessa anima. Potresti entrare in un qualche strano circolo vizioso.,Spell,EX1_309,Warlock,,,,
,,Classic,Risveglio di Ysera,,Infligge $5 danni a TUTTI i personaggi tranne Ysera.,,,,2,,,Spell,DREAM_02,Dream,,,,
OneTurnEffect,,Classic,Ruggito Demoralizzante,,-3 Attacco per questo turno.,,,,,,,Enchantment,EX1_161o,Druid,,,,
Battlecry,True,Classic,Sacerdotessa di Elune,Neutral,<b>Grido di Battaglia:</b> rigenera 4 Salute al tuo eroe.,Dan Scott,Common,5,6,4,"Ma... ma... non è una luna quella!" - Sacerdotessa di Elune durante lo schianto della Exodar,Minion,EX1_583,,,,,
Combo,True,Classic,Sangue Freddo,Neutral,+2 Attacco a un servitore. <b>Combo:</b> +4 Attacco.,Alex Horley Orlandelli,Common,,1,,"Ho il sangue freddo io. Dai prova. Senti.",Spell,CS2_073,Rogue,,,,
,,Classic,Sangue Freddo,,+4 Attacco.,,,,,,,Enchantment,CS2_073e2,Rogue,,,,
,,Classic,Sangue Freddo,,+2 Attacco.,,,,,,,Enchantment,CS2_073e,Rogue,,,,
,,Classic,Sazio di Mana,,Attacco aumentato.,,,,,,,Enchantment,NEW1_012o,Mage,,,,
,,Classic,Scoiattolo,Neutral,,,Common,1,1,1,,Minion,EX1_tk28,,,Beast,,
,,Classic,Scudiero,Alliance,,,Common,2,1,2,,Minion,CS2_152,,,,,
,,Classic,Segreti Antichi,,Rigenera 5 Salute.,,,,,,,Spell,NEW1_008b,Druid,,,,
,,Classic,Segreti Ben Custoditi,,Statistiche aumentate.,,,,,,,Enchantment,EX1_080o,,,,,
Charge,,Classic,Segugio,,<b>Carica</b>,,,1,1,1,,Minion,EX1_538t,Hunter,,Beast,,
Battlecry,True,Classic,Senzavolto Mutante,Neutral,<b>Grido di Battaglia:</b> scegli un altro servitore il Senzavolto Mutante diventa una sua copia.,Raymond Swanland,Epic,3,5,3,I Senzavolto sono i servitori di Yogg-Saron e si nutrono della paura. Al momento si stanno nutrendo della tua paura di disincantare distrattamente tutte le tue carte utili.,Minion,EX1_564,,,,,
Combo,True,Classic,Sequestratore,,<b>Combo:</b> fa tornare un servitore nella mano di chi lo controlla.,Dave Allsop,Epic,5,6,3,Vuole solo mostrare alla gente le foto delle sue vacanze...,Minion,NEW1_005,Rogue,,,,
Battlecry,True,Classic,Sergente Violento,Alliance,<b>Grido di Battaglia:</b> +2 Attacco a un altro servitore per questo turno.,Luca Zontini,Common,2,1,1,AGGIUNGIMI AL TUO MAZZO VERME!,Minion,CS2_188,,,,,
,,Classic,Serpe,Neutral,,,Common,1,0,1,,Minion,EX1_554t,Hunter,,Beast,,
,True,Classic,Sguardo Lontano,Neutral,Pesca una carta: la carta pescata costa (3) Mana in meno.,Lars Grant-West,Epic,,3,,Drek'thar non può vedere ma può <i>vedere</i>. Hai capito cosa intendo? Va bene anche se non lo hai capito.,Spell,CS2_053,Shaman,,,,
,,Classic,Sguardo Lontano,,Una delle tue carte costa (3) Mana in meno.,Lars Grant-West,,,,,,Enchantment,CS2_053e,Shaman,,,,
,True,Classic,Sguinzaglia i Segugi,,Evoca un Segugio 1/1 con <b>Carica</b> per ogni servitore nemico sul campo di battaglia.,Linggar Bramanty,Common,,3,,Liberate il kraken! Ah no aspetta... i cani!
- Mattia C.,Spell,EX1_538,Hunter,,,,
Stealth,True,Classic,Sicario di Corvolesto,Alliance,<b>Furtività</b>,Ralph Horsley,Rare,7,7,5,Fagli avere una lettera con un nome e 10.000 monete d'oro. Si occuperà lui del resto.,Minion,CS2_161,,,,,
,True,Classic,Signora degli Imp,Neutral,Alla fine del tuo turno subisce 1 danno ed evoca un Imp 1/1.,Mark Gibbons,Rare,1,3,5,Apprezzerebbe molto di più il suo lavoro se riuscisse a convincere gli imp a SMETTERE DI MORDERLA.,Minion,EX1_597,,,,,
Battlecry,True,Classic,Signore delle Fosse,Neutral,<b>Grido di Battaglia:</b> infligge 5 danni al tuo eroe.,Glenn Rane,Epic,5,4,6,Mannoroth Magtheridon e Brutallus saranno anche morti ma sembra ci siano un sacco di Signori delle Fosse.,Minion,EX1_313,Warlock,,Demon,,
Silence,True,Classic,Silenzio,Neutral,<b>Silenzia</b> un servitore.,Zoltan & Gabor,Common,,0,,Riservato a incantatori nemici Lich malvagi dall'oltretomba e notti di karaoke al Torvo Beone.,Spell,EX1_332,Priest,,,,
,,Classic,Sire Jaraxxus,Neutral,,,Legendary,0,0,15,,Hero,EX1_323h,Warlock,,Demon,,
Battlecry,True,Classic,Sire Jaraxxus,,<b>Grido di Battaglia:</b> distrugge il tuo eroe e lo sostituisce con Sire Jaraxxus.,Alex Horley Orlandelli,Legendary,3,9,15,"GNOMO INSIGNIFICANTE! LA TUA ARROGANZA SARÀ LA TUA ROVINA!",Minion,EX1_323,Warlock,True,Demon,,
,,Classic,Sogno,,Fa tornare un servitore nella mano di chi lo controlla.,,,,0,,,Spell,DREAM_04,Dream,,,,
,,Classic,Sorella Ridente,,Non può essere il bersaglio di Magie o Poteri Eroe.,,,3,3,5,,Minion,DREAM_01,Dream,,,,
,,Classic,Sovraccarico,,Statistiche aumentate.,,,,,,,Enchantment,EX1_258e,Shaman,,,,
,True,Classic,Spada della Giustizia,Neutral,Fornisce +1/+1 ai servitori che evochi ma perde 1 Integrità.,Efrem Palacios,Epic,1,3,,Ti nomino Ser Fettina di Manzo!,Weapon,EX1_366,Paladin,,,,5
Battlecry,True,Classic,Spezzamagie,Horde,<b>Grido di Battaglia:</b> <b>Silenzia</b> un altro servitore.,Matt Cavotta,Common,4,4,3,Gli Spezzamagie possono strappare gli incantamenti da chi esercita la magia. L'intervento è indolore e può essere effettuato senza ricovero.,Minion,EX1_048,,,,,
,True,Classic,Spirito Ancestrale,Neutral,Fornisce "<b>Rantolo di Morte:</b> rievoca questo servitore" a un tuo servitore.,Zoltan & Gabor,Rare,,2,,Mi ha detto un mio gildano che una volta è morto.,Spell,CS2_038,Shaman,,,,
,,Classic,Spirito Ancestrale,,<b>Rantolo di Morte:</b> rievoca questo servitore.,,,,,,,Enchantment,CS2_038e,Shaman,,,,
,,Classic,Sradicamento,Neutral,+5 Attacco.,,,,,,,Spell,EX1_178b,Druid,,,,
,,Classic,Sradicato,,+5 Attacco.,,,,,,,Enchantment,EX1_178be,Druid,,,,
Combo,True,Classic,Sventramento,Neutral,Infligge $2 danni. <b>Combo:</b> infligge $4 danni.,Ariel Olivetti,Common,,2,,Questa abilità viene acquisita dai Ladri solo dopo aver passato con il massimo dei voti gli esami di sventranaso e sventraorecchie.
- Fabrizio D.R.,Spell,EX1_124,Rogue,,,,
Deathrattle,True,Classic,Sylvanas Ventolesto,,<b>Rantolo di Morte:</b> prendi il controllo di un servitore nemico casuale.,Glenn Rane,Legendary,5,6,5,Arthas ha fatto risorgere Sylvanas come Regina delle Banshee. Una scelta di cui si è amaramente pentito.,Minion,EX1_016,,True,,,
,,Classic,Taglia!,,+2 Attacco dal Fabbro Astioso.,,,,,,,Enchantment,CS2_221e,,,,,
,True,Classic,Tagliagole Acquanera,Alliance,Ha <b>Carica</b> fintanto che hai un'arma equipaggiata.,Dan Brereton,Common,2,1,1,Perfetti per razziare i villaggi ma non particolarmente affidabili come barbieri.,Minion,CS2_146,,,Pirate,,
Battlecry,True,Classic,Tecnocontrollore,Alliance,<b>Grido di Battaglia:</b> se l'avversario ha 4 o più servitori prendi il controllo di un servitore casuale.,Leo Che,Rare,3,3,3,La tecnologia per il controllo mentale sta migliorando il beta testing continua...,Minion,EX1_085,,,,,
,True,Classic,Tempesta di Fulmini,Neutral,Infligge da $2 a $3 danni a tutti i servitori nemici. <b>Sovraccarico:</b> (2),Christopher Moeller,Rare,,3,,Temo che un ombrello non basterà.,Spell,EX1_259,Shaman,,,,
OneTurnEffect,,Classic,Temprato,,+2 Attacco per questo turno.,,,,,,,Enchantment,EX1_046e,,,,,
Battlecry,True,Classic,Terrore del Vuoto,,<b>Grido di Battaglia:</b> distrugge i servitori adiacenti e ne ottiene l'Attacco e la Salute.,Alexander Alexandrov,Rare,3,3,3,Se lo aggiungerai al tuo mazzo aspettati di perdere la fiducia degli altri tuoi servitori.,Minion,EX1_304,Warlock,,Demon,,
Deathrattle|Spellpower,True,Classic,Thalnos,Neutral,<b>+1 Danni Magici</b>. <b>Rantolo di Morte:</b> pesca una carta.,Alex Horley Orlandelli,Legendary,1,2,1,È colui che gestisce la donazione annuale di sangue al Monastero Scarlatto!,Minion,EX1_012,,True,,,
Stealth,True,Classic,Tigre di Rovotorto,Alliance,<b>Furtività</b>,Alex Horley Orlandelli,Common,5,5,5,Il bello delle tigri è che le tigri sono belle!,Minion,EX1_028,,,Beast,,
Deathrattle|Divine Shield|Taunt,True,Classic,Tirion Fordring,Neutral,<b>Scudo Divino</b>. <b>Provocazione</b>. <b>Rantolo di Morte:</b> equipaggia una Brandicenere 5/3.,Brom,Legendary,6,8,6,Se non hai ancora sentito il tema musicale di Tirion Fordring è perché non esiste.,Minion,EX1_383,Paladin,True,,,
,True,Classic,Tiro Esplosivo,Neutral,Infligge $5 danni a un servitore e $2 danni ai servitori adiacenti.,Tom Baxa,Rare,,5,,Attiva l'innesco conta fino a 5 poi lancia. Ricordati di abbassarti.,Spell,EX1_537,Hunter,,,,
,True,Classic,Tiro Mortale,Neutral,Distrugge un servitore nemico casuale.,Steve Prescott,Common,,3,,L'accuratezza non è un valore importante per i Mok'Nathal ma lo è la letalità.,Spell,EX1_617,Hunter,,,,
Freeze,True,Classic,Tormenta,Neutral,Infligge $2 danni a tutti i servitori nemici e li <b>Congela</b>.,Chris Seaman,Rare,,6,,Questa carta non ha bisogno di ulteriori freddure.,Spell,CS2_028,Mage,,,,
,True,Classic,Totem del Mana,Neutral,Alla fine del tuo turno pesca una carta.,Scott Altmann,Rare,0,3,3,Scommettiamo che non sopravvivrà più di 1 turno?,Minion,EX1_575,Shaman,,Totem,,
,True,Classic,Tradimento,Neutral,Costringe un servitore nemico a infliggere danni pari al suo attacco ai servitori adiacenti.,Lucas Graciano,Common,,2,,Tutti hanno un prezzo. Gli Gnomi per esempio possono essere convinti con animali di pezza e un po' di cioccolato.,Spell,EX1_126,Rogue,,,,
Secret,True,Classic,Trappola Congelante,Neutral,<b>Segreto:</b> quando un servitore nemico attacca ritorna nella mano di chi lo controlla e costa (2) Mana in più.,Matt Gaser,Common,,2,,"Che freddura!" è la risposta appropriata a una battuta poco sagace. O a una Trappola Congelante.,Spell,EX1_611,Hunter,,,,
Secret,True,Classic,Trappola di Serpi,Neutral,<b>Segreto:</b> quando un tuo servitore viene attaccato evoca tre Serpi 1/1.,Bernie Kang,Epic,,2,,Serpenti. Proprio i serpenti dovevo trovarci.,Spell,EX1_554,Hunter,,,,
Secret,True,Classic,Trappola Esplosiva,Neutral,<b>Segreto:</b> quando il tuo eroe viene attaccato infligge $2 danni a tutti i nemici.,Brandon Kitkouski,Common,,2,,Intrappola il cibo e lo cucina per te!,Spell,EX1_610,Hunter,,,,
Taunt,,Classic,Treant,,<b>Provocazione</b>,,,2,1,2,,Minion,EX1_573t,Druid,,,,
Charge,,Classic,Treant,Neutral,<b>Carica</b>. Alla fine del turno distruggi questo servitore.,,Common,2,1,2,,Minion,EX1_tk9,Druid,,,,
,,Classic,Treant,Neutral,,,,2,1,2,,Minion,EX1_158t,Druid,,,,
,,Classic,Uccidi Millhouse!,,Le Magie costano (0) Mana per questo turno!,,Legendary,,,,,Enchantment,NEW1_029t,,,,,
Charge|Divine Shield,True,Classic,Ufficiale d'Argento,Neutral,<b>Carica</b>. <b>Scudo Divino</b>.,James Ryman,Rare,4,6,2,L'ordine dell'Alba d'Argento è sempre in guardia contro il Flagello... e contro le persone che saltano la fila in caffetteria.,Minion,EX1_067,,,,,
OneTurnEffect,,Classic,Urlo di Comando,,Non può essere portato al di sotto di 1 Salute.,,,,,,,Enchantment,NEW1_036e,Warrior,,,,
OneTurnEffect,,Classic,Urlo di Comando,,Per questo turno i tuoi servitori non possono essere portati al di sotto di 1 Salute.,,,,,,,Enchantment,NEW1_036e2,Warrior,,,,
,True,Classic,Urlo di Comando,,Per questo turno i tuoi servitori non possono essere portati al di sotto di 1 Salute. Pesca una carta.,Wayne Reynolds,Rare,,2,,Lo dicono tutti i dottori: urlare fa bene alla salute!,Spell,NEW1_036,Warrior,,,,
,True,Classic,Urloatroce,Neutral,Attaccare un servitore costa 1 punto Attacco invece che 1 Integrità.,Zoltan & Gabor,Epic,7,7,,La famosa ascia di Grommash Malogrido finita in qualche modo nelle mani del Principe Malchezaar. Il fato è misterioso!,Weapon,EX1_411,Warrior,,,,1
Secret,True,Classic,Vaporizzazione,Neutral,<b>Segreto:</b> quando un servitore attacca il tuo eroe viene distrutto.,Raymond Swanland,Rare,,3,,Si dice che il Cataclisma venne originato da Alamorte quando perse contro un avversario che giocò questa carta.,Spell,EX1_594,Mage,,,,
,True,Classic,Vate della Rovina,,All'inizio del tuo turno distrugge TUTTI i servitori.,Alex Horley Orlandelli,Epic,0,2,7,Ha avuto quasi ragione così tante volte... durante il Cataclisma però era <i>sicuro</i> che la rovina sarebbe arrivata.,Minion,NEW1_021,,,,,
Battlecry,True,Classic,Veggente della Terra,,<b>Grido di Battaglia:</b> rigenera 3 Salute.,Alex Horley Orlandelli,Common,3,3,3,Vede talmente bene che a volte gli sembra di osservare il futuro.,Minion,CS2_117,,,,,
Windfury,True,Classic,Veggente di Thrallmar,Horde,<b>Furia del Vento</b>,Efrem Palacios,Common,2,3,3,Attualmente è di stanza nella Penisola del Fuoco Infernale ma spera di essere riassegnato più vicino a Orgrimmar... o da qualsiasi parte in cui la terra non sia in fiamme.,Minion,EX1_021,,,,,
Battlecry,True,Classic,Veggente Lucefredda,Neutral,<b>Grido di Battaglia:</b> +2 Salute a TUTTI gli altri Murloc.,Arthur Gimaldinov,Rare,2,3,3,I Murloc Lucefredda risiedono nelle più buie gallerie delle Profondità Abissali. Quindi no non c'è modo di nascondersi dai Murloc.,Minion,EX1_103,,,Murloc,,
,,Classic,Vendetta di VanCleef,,Attacco e Salute aumentati.,,,,,,,Enchantment,EX1_613e,Rogue,,,,
Aura,True,Classic,Vestale Auchenai,Neutral,Le tue carte e i tuoi poteri che rigenerano Salute ora infliggono danni.,Doug Alexander,Rare,3,4,5,Gli Auchenai sanno che la fine si avvicina ma non conoscono la data precisa.,Minion,EX1_591,Priest,,,,
Battlecry|Taunt,True,Classic,Vilguardia,Neutral,<b>Provocazione</b>. <b>Grido di Battaglia:</b> distrugge uno dei tuoi Cristalli di Mana.,John Polidora,Rare,3,3,5,Sì combatterà per te. MA NON NE SARÀ FELICE.,Minion,EX1_301,Warlock,,Demon,,
AffectedBySpellPower,True,Classic,Vortice di Lame,Neutral,Distrugge la tua arma e infligge danni pari al suo attacco a tutti i nemici.,Hideaki Takamura,Rare,,2,,"Non si tratta solo di agitare delle lame molto velocemente. È molto più complicato di così." - Shan Istruttore di Ladri,Spell,CS2_233,Rogue,,,,
Enrage,True,Classic,Worgen Furente,Neutral,<b>Rabbia:</b> <b>Furia del Vento</b> e +1 Attacco.,Alex Horley Orlandelli,Common,3,3,3,Se è furente ora immagina quando verrà depotenziato.,Minion,EX1_412,,,,,
,True,Classic,Ysera,Neutral,Alla fine del tuo turno pesca una carta Sogno.,Gabor Szikszai,Legendary,4,9,12,Un drago da sogno. Letteralmente.,Minion,EX1_572,,True,Dragon,,
